V1,V2,V3,V4,V5,V6
7931.04345703125,7983.0073,7924.4146,7975.769,7968.135,7845.7144
10009.4599609375,10117.065,10216.996,10301.475,10409.013,10412.603
990.48095703125,993.05383,995.9002,997.1165,989.53314,982.74976
10772.22265625,10939.826,11102.699,11344.217,11375.928,11388.628
10137.66015625,10465.451,10777.245,11120.543,11257.377,11255.729
962.0567626953125,959.072,958.6838,962.909,957.82947,961.5813
932.1796875,918.69147,933.8917,950.7996,946.48676,941.6966
1556.387939453125,1572.1725,1600.7535,1561.6191,1601.9972,1649.4259
1024.089111328125,1029.7867,1028.1552,1027.969,1029.2346,1029.356
2552.140869140625,2590.166,2638.374,2659.7585,2710.6216,2762.6086
2487.913330078125,2516.314,2557.124,2570.5889,2611.6904,2646.7646
4318.728515625,4564.025,4791.371,5058.074,5211.266,5231.2515
4233.1953125,4473.626,4696.4546,4957.8896,5107.975,5127.5527
5957.40673828125,5991.9443,6134.1978,5962.389,5979.889,5993.3726
1549.419677734375,1532.1129,1542.5558,1559.4692,1541.3678,1342.5557
1120.197265625,1120.9685,1136.2886,1134.6323,1145.5161,1142.025
1118.92236328125,1108.959,1122.8173,1121.0466,1106.7911,1077.9954
1592.802001953125,1578.5337,1595.3815,1592.4089,1575.8478,1530.7839
3000.676025390625,3029.2422,3064.2793,3099.3828,3115.9993,3121.7734
6057.8212890625,5971.5806,5948.994,5911.235,6175.424,6120.9478
3217.235107421875,3223.123,3256.36,3244.5156,3241.562,3268.247
2827.63037109375,2846.7295,2864.5027,2887.243,2906.8242,2924.4448
3952.770263671875,3947.1782,3977.9521,3968.3887,3971.6067,3974.078
3823.2626953125,3919.9207,4036.4958,4153.656,4441.193,4593.095
1453.75439453125,1484.4928,1498.9788,1499.9225,1540.2745,1509.8203
1349.27197265625,1352.5037,1347.5206,1352.4113,1361.3528,1385.5519
9603.95703125,9582.344,9594.485,9665.361,9929.088,10005.7705
3224.91064453125,3224.6543,3266.338,3367.9546,3460.5854,3502.947
4465.29833984375,4525.3076,4592.0513,4653.565,4751.694,4830.6475
5174.84912109375,5173.3574,5220.785,5208.4717,5205.3022,5224.319
991.031494140625,999.1548,1016.922,1011.91425,1008.4961,1024.1038
1185.458740234375,1167.976,1273.2942,1359.5187,1305.2288,1347.0892
1339.833251953125,1320.642,1317.5049,1307.2605,1349.2765,1346.55
745.359619140625,724.74963,763.31824,704.3296,679.598,771.18835
1065.1458740234375,1070.283,1073.2986,1074.5165,1080.7932,1082.159
3261.84619140625,3260.5579,3259.9749,3251.6606,3247.4907,3257.0337
3465.63330078125,3488.8962,3515.4292,3578.069,3594.3398,3612.9336
1088.6199951171875,1106.7802,1127.8711,1144.642,1172.137,1193.4805
10697.3134765625,10717.68,10920.403,10805.385,11073.721,10985.7705
767.0050048828125,749.882,786.566,747.7431,767.7685,796.202
10323.890625,10413.041,10503.414,10566.467,10671.861,10753.473
927.4833984375,931.4905,929.7377,933.9797,936.8427,918.7434
3704.93408203125,3856.4668,4134.572,4363.966,4518.5996,4742.174
957.3604125976562,958.77985,959.4072,960.45184,961.83746,957.4078
10579.4345703125,10684.227,10792.534,10885.189,10947.49,11005.671
956.2242431640625,949.5037,950.83813,953.7042,946.1898,936.63855
10674.2451171875,10929.921,11187.663,11412.134,11756.917,12033.095
1034.50146484375,1030.6023,1043.4194,1048.3099,1043.7164,1043.958
1083.25390625,1079.6616,1080.0625,1090.4918,1101.3665,1105.2834
917.2965698242188,913.43506,908.5073,915.77844,913.05414,898.18115
1027.0697021484375,1028.0712,1028.2313,1033.0188,1030.5713,1036.0461
9896.5205078125,10156.54,9388.557,9446.626,9291.989,10492.574
1223.79931640625,1271.5026,1316.1742,1339.5359,1401.1313,1423.9067
948.0855102539062,950.2027,949.6616,951.7803,952.6917,944.39136
980.1392211914062,975.49133,981.832,984.1434,975.3833,973.94763
10528.1650390625,10626.144,10726.125,10894.534,10932.351,10983.875
10567.67578125,10660.887,10787.33,10938.341,10976.7705,10981.62
9187.82421875,9299.107,9441.203,9591.404,9745.054,9747.7705
10770.748046875,10137.697,10010.144,10317.074,11306.711,11409.1045
4609.10107421875,4825.5083,4148.238,4431.667,4178.3706,4578.833
10300.306640625,10390.763,10485.475,10590.593,10684.789,10726.055
2502.927734375,2405.027,2437.88,2521.8135,2562.2395,2453.4326
2731.43017578125,2769.3628,2771.6914,2829.9758,2938.625,2956.4883
3549.198486328125,3623.2144,3692.1326,3865.1694,3871.4758,3901.686
1386.2745361328125,1394.2186,1419.1129,1438.7476,1462.5696,1461.407
1020.0521850585938,1021.6118,1020.2576,1024.4948,1024.998,1024.3689
13562.6328125,14221.205,14865.469,15504.131,16301.253,16933.57
5005.15185546875,5409.6597,5894.2563,6584.6606,6845.9526,6909.056
6820.14306640625,7363.4844,7893.914,8478.318,9180.03,9319.725
7426.1025390625,7995.2114,8658.467,9590.516,10039.112,10110.799
4326.83544921875,4490.538,4774.041,4987.7705,5386.501,5791.5396
11617.88671875,11976.455,12377.134,12560.442,12892.791,13216.423
11587.0380859375,12121.224,12625.636,13043.214,13798.524,14277.051
8799.3525390625,9260.959,9788.923,10340.773,10942.944,11165.246
4613.5029296875,4661.6094,4711.047,4753.156,4818.8457,4866.2124
1788.721923828125,1819.1458,1919.8992,1945.3362,2264.5923,2462.6912
6664.5537109375,7084.2227,7535.5596,8006.541,8407.193,8486.6045
7854.41796875,8386.922,8968.875,9613.891,10101.475,10180.316
17099.970703125,17661.549,18203.676,18769.0,19392.094,19610.93
6653.99365234375,6724.841,6803.1865,6879.996,6973.624,7018.723
8482.876953125,8617.707,8808.348,8987.783,9329.0,9457.072
5231.56787109375,5467.252,5722.3164,5983.335,6265.624,6349.757
6683.73388671875,6763.337,6934.254,7102.5117,7286.296,7347.286
13204.0986328125,13494.2295,13816.942,14171.3,14466.203,14515.248
3235.3984375,3229.9126,3226.0376,3264.9731,3237.5933,3207.2617
9771.927734375,9753.931,9865.539,9811.114,9813.834,9790.601
2800.496826171875,2824.165,2786.9065,2821.3416,3116.439,3036.4507
7356.4072265625,7808.273,8296.93,8794.6,9416.217,9772.816
18195.541015625,19001.621,19825.777,20577.754,21515.621,22301.832
3076.38720703125,3153.709,3237.358,3264.5613,3298.069,3277.249
2294.30224609375,2307.5403,2356.766,2273.184,2395.963,2318.5696
2646.96630859375,2581.7666,2509.5288,2476.5042,2775.6958,2831.947
12168.1064453125,12475.301,13079.997,14008.488,14191.346,14320.908
9825.4130859375,10092.476,10361.122,10573.867,10794.621,10870.704
1076.0440673828125,1075.8845,1098.3604,1091.6732,1088.8793,1113.9529
11983.181640625,12120.602,12201.446,12238.179,12765.287,12693.617
10642.34765625,10558.722,10186.071,10660.4375,10318.199,10489.465
8943.9169921875,9238.831,9649.516,10382.193,10528.127,10582.152
1087.478515625,1092.0482,1092.3031,1105.3849,1095.113,1097.36
8397.45703125,8948.498,9623.818,9995.398,10791.277,11698.18
12079.33203125,12019.998,11848.902,11731.222,12406.018,12663.023
10167.197265625,10046.088,9790.115,10220.996,9937.8545,10086.963
1631.25390625,1659.806,1686.9711,1675.6985,1762.783,1723.802
11418.2939453125,11360.266,11260.236,11666.754,11409.768,11558.892
6640.60888671875,7147.657,7673.6836,8197.734,8789.418,9057.689
4002.995849609375,4288.6387,4580.293,4919.555,5190.6846,5287.757
4176.046875,4262.8076,4375.7295,4743.6655,4811.5186,4901.8765
10741.99609375,11064.106,11495.324,12036.994,12875.069,13476.362
10165.6796875,10450.456,10713.176,10996.422,11303.73,11584.964
9264.123046875,9456.311,9660.23,9885.629,10071.427,10140.397
9161.9462890625,9394.7705,9650.6045,9917.917,10178.344,10245.725
9441.25,9649.004,9863.238,10087.887,10309.545,10415.371
10186.845703125,10372.998,10594.441,10832.123,10939.546,11000.35
8923.8251953125,9071.764,9222.928,9395.353,9565.242,9663.225
11689.509765625,11671.073,11636.074,12039.178,11820.131,11906.346
11098.5888671875,11051.319,10986.244,11334.86,11212.082,11299.863
1137.2613525390625,1132.0972,1119.0769,1162.6819,1156.9985,1177.4714
5251.53955078125,5253.038,5570.834,5538.0767,5738.7793,5764.0254
4249.453125,4587.525,4975.959,5393.533,5871.981,6080.0664
13524.369140625,14316.571,15300.515,16467.377,18064.95,18800.809
7727.05517578125,8314.391,8937.225,9341.709,10069.604,10408.336
10011.5810546875,10685.8125,11401.216,11980.389,12929.209,13577.277
9981.560546875,10652.011,11363.454,11939.475,12882.574,13530.383
14095.1728515625,15189.418,16350.205,17274.533,18949.223,19948.086
1933.0145263671875,1936.0757,1935.1892,1912.551,2014.1095,2017.429
9937.880859375,10636.754,11204.346,12027.036,12378.477,12494.444
6248.1201171875,6506.5405,6922.9346,7073.2383,7938.6045,8503.794
6488.2119140625,6771.0825,7088.544,7399.0166,7746.051,7981.9375
6298.2890625,6543.7056,6654.5366,6806.3765,7066.662,6940.925
6533.51171875,7048.1357,7563.716,8042.083,8540.685,8901.084
10566.625,11352.833,10468.741,10337.936,11604.997,11988.173
3474.53857421875,3785.654,4117.845,4482.5234,4787.4707,4865.4805
1678.281982421875,1727.0636,1771.0125,1813.0721,1856.1296,1863.4486
3707.32568359375,3421.4792,3382.7356,3820.8435,3757.8054,3591.9692
5836.9990234375,6288.5176,6803.9824,7247.367,7882.3135,8275.805
5507.41064453125,5525.4224,5528.2246,5552.7783,5569.989,5583.9272
5703.18212890625,5723.2637,5724.2144,5754.7124,5774.461,5788.5737
5017.38671875,5106.647,5219.348,5276.4907,5343.0366,5426.4385
13426.76171875,13404.259,13286.617,13700.155,13689.8955,13724.378
16494.685546875,16997.496,17569.436,17936.832,18481.625,19177.803
2810.32275390625,2780.609,2801.82,2765.772,2829.2908,2655.1582
1270.114990234375,1282.2239,1294.1404,1273.1302,1345.4985,1357.6166
15376.15625,16175.961,17414.81,17898.266,20121.63,22362.127
2608.57861328125,2614.7046,2705.9636,2652.4155,2630.6567,2657.6074
37698.5,38520.473,37376.0,39250.758,41879.625,40096.348
11357.5458984375,11427.123,11624.93,11707.6875,11914.749,12007.758
5716.69873046875,5852.0176,6002.9487,6128.819,6342.4775,6508.054
2129.46533203125,2168.4187,2208.4143,2248.1072,2297.834,2325.797
1349.0784912109375,1347.2806,1349.8533,1356.51,1352.3915,1355.3301
8114.541015625,8385.902,8744.443,9093.225,9626.27,9890.044
2219.708984375,2225.1025,2236.794,2272.2837,2302.3953,2310.1128
8964.01171875,9407.737,9814.436,10165.974,10584.706,10781.072
1883.443359375,1887.7542,1905.2144,1913.4325,1919.1035,1936.0547
8160.65625,8584.035,8988.015,9349.33,9835.691,10050.275
2846.858154296875,3022.8677,3206.3635,3401.4434,3576.0369,3613.9443
6002.654296875,6209.2666,6438.2744,6669.192,6941.208,7039.628
2541.33349609375,2682.2302,2843.775,3006.7324,3197.357,3274.122
9814.6953125,10183.18,10586.897,11021.254,11364.503,11413.391
2733.356689453125,2876.628,3031.2534,3172.436,3371.1113,3515.6458
5367.47119140625,5690.8945,6161.134,6631.0176,7211.7207,7371.884
5974.9794921875,6214.638,6464.5825,6763.953,6889.3936,6891.539
6961.689453125,7250.0596,7534.4443,7858.938,8025.6953,8029.673
19728.47265625,20460.117,21287.973,22325.078,22895.643,22990.023
13629.779296875,14493.387,15387.761,16247.508,17280.68,17672.984
9422.16015625,9492.008,9593.637,9657.713,9822.089,9899.73
9678.015625,9819.903,9990.132,10133.267,10332.996,10521.762
9024.92578125,9196.088,9407.813,9599.383,9877.745,10005.952
4692.26513671875,4978.669,5253.5713,5473.659,5818.389,6082.516
9685.8984375,10264.184,10870.594,11407.81,12109.439,12560.916
2442.322509765625,2641.8403,2838.5527,3051.959,3190.6392,3202.4053
9978.44140625,9892.507,10172.126,10187.771,10150.722,10064.856
9706.681640625,10386.023,11079.666,11672.0205,12526.48,13279.819
19229.75390625,20232.053,21224.479,22058.07,23467.031,24245.021
10163.6669921875,10699.885,11240.414,11817.391,12435.58,12645.744
3190.20947265625,3357.334,3509.7642,3668.6082,3866.0537,3972.004
3151.390625,3402.9863,3676.1646,3948.2793,4256.0156,4447.853
10506.65625,10745.092,10991.12,11227.565,11474.386,11673.605
17634.685546875,17603.643,17830.303,18035.781,17809.957,17665.916
2141.9306640625,2164.8054,2207.0786,2203.251,2277.0972,2395.2153
8105.8017578125,8320.635,8413.119,8460.976,8513.433,8800.3955
10776.76953125,10835.023,10859.786,10913.148,10916.149,10950.484
17132.611328125,18195.793,19362.656,20292.598,21553.488,22742.777
10746.6884765625,10688.581,10333.371,10834.122,10467.309,10604.054
7784.20458984375,7911.482,7602.0825,7822.4546,7869.19,7966.7144
11859.765625,12114.018,12639.327,13432.183,13585.428,13710.293
9726.740234375,9716.831,9580.677,9727.699,9919.835,9930.43
1186.3873291015625,1110.752,1168.6234,1183.6033,1146.0981,1048.7076
15303.701171875,15838.16,16371.886,16821.0,17309.398,17611.488
8411.7587890625,8688.291,8523.217,9078.051,8691.452,8985.429
3074.749755859375,3149.7324,3074.168,3473.6392,3583.7751,3501.8179
16419.025390625,17660.074,18880.336,20411.25,21772.895,22510.947
1886.869140625,1856.4767,1836.1082,1911.2474,1959.0316,1975.4165
1947.4056396484375,1920.9172,1911.2465,1961.6537,2062.2646,2105.0315
15385.7041015625,16252.586,17376.979,17880.465,19596.299,21208.188
9723.103515625,10383.98,11115.96,11780.395,12753.503,13377.597
3782.396484375,3899.9893,4019.2056,4135.087,4282.254,4357.8633
12183.609375,12501.032,12839.733,13122.439,13544.159,13927.479
12480.185546875,12937.264,13445.118,13842.037,14570.102,15123.572
4609.22216796875,4775.8384,4950.0825,5123.4727,5335.9478,5425.3057
3124.469482421875,3271.725,3425.2769,3612.2512,3663.0488,3662.2192
7533.35986328125,7669.843,7864.5693,8099.525,8227.792,8251.408
5627.45361328125,5702.425,5776.3496,5849.3384,5940.442,5976.43
14916.419921875,15820.463,16652.422,17535.184,18494.16,19584.46
3073.97509765625,3272.544,3501.067,3708.976,4019.9739,4283.546
13660.82421875,14411.27,15232.613,15920.729,16774.23,17739.523
9539.994140625,9787.653,10043.832,10279.504,10609.987,10797.693
2505.017578125,2584.9106,2701.0557,2740.2268,2816.381,2883.9126
2358.584716796875,2286.7798,2393.7214,2273.8203,2791.6792,3051.8918
2193.109619140625,2346.2102,2503.6108,2667.6138,2868.0867,3009.0269
10848.3017578125,11632.26,12444.525,13297.506,14263.295,14712.881
4490.4716796875,4747.8745,5024.387,5282.823,5643.177,5883.1904
4304.6240234375,4645.546,4989.62,5373.9233,5742.5947,5871.8643
1973.505126953125,2098.857,2238.3997,2355.269,2552.213,2719.5278
1791.2559814453125,1898.231,2011.5381,2108.0652,2261.3748,2360.5625
7415.2109375,7821.9893,8255.792,8648.707,9200.413,9570.113
4307.1240234375,4652.491,5023.407,5404.079,5871.746,6115.594
1481.272216796875,1537.171,1601.6299,1650.2803,1720.2899,1800.4021
9348.7685546875,9507.682,9722.615,10105.198,10588.25,10889.216
8476.8916015625,8780.879,8799.273,9403.0205,9254.59,8770.154
5155.76806640625,5413.941,5692.09,5980.584,6306.679,6435.8345
6691.140625,7132.9604,7570.413,8000.948,8525.935,8896.126
1702.010009765625,1834.3623,1979.7932,2101.5073,2281.8857,2395.4714
7735.1533203125,8189.1074,8726.891,9131.963,9723.406,10032.002
2219.1865234375,2262.671,2298.3176,2330.5242,2384.0017,2457.3633
16156.828125,17211.059,18266.605,19343.154,20626.367,21719.143
8149.64892578125,8388.255,8642.692,8898.107,9156.037,9351.856
17872.681640625,18705.469,19606.01,20565.396,21506.953,21763.348
1253.3843994140625,1254.5698,1251.6237,1257.7175,1255.4229,1244.601
8649.734375,9275.922,9927.606,10608.414,11364.752,11681.5
9415.650390625,9552.798,9695.711,9825.1875,9967.049,10095.693
9817.517578125,9824.425,9826.499,9824.798,9834.871,9826.001
5815.099609375,5806.696,5781.7793,5834.4355,5831.92,5710.945
1261.103515625,1269.4421,1237.6729,1216.5464,1261.0648,1268.1903
5454.7255859375,5715.5283,6010.402,6287.075,6684.532,6914.7285
5810.01318359375,6199.6294,6594.9316,7007.8384,7518.712,7810.874
2422.970947265625,2411.8093,2400.4583,2407.5273,2403.0325,2356.747
6646.55419921875,6899.933,7165.957,7413.843,7758.814,8001.6973
25397.654296875,26851.963,28598.865,29923.887,32228.852,34295.156
5420.55126953125,5624.7114,5910.2207,6097.0083,6367.6523,6718.175
14478.353515625,15380.678,16359.969,17390.938,18547.215,18992.82
2273.502685546875,2415.984,2572.2253,2729.3535,2929.5269,3035.3384
3671.87646484375,3844.3618,4039.8506,4233.5684,4475.551,4578.212
1842.47265625,1949.6382,2068.4333,2186.5488,2340.3843,2423.545
7072.1328125,7477.0586,7912.0034,8389.542,8853.342,8987.129
2936.10302734375,3089.5232,3261.3247,3377.8862,3629.2285,3857.145
4607.4228515625,4786.9917,5027.9346,5211.699,5687.0093,6062.479
2707.61328125,2835.2122,2957.479,3111.1719,3299.4893,3429.0479
280.04052734375,372.52417,313.44458,482.6526,187.17822,221.56445
659.998046875,777.5171,719.9126,951.437,577.7466,581.1387
7302.81787109375,7341.328,7436.1016,7380.801,7591.674,8050.1577
1533.2384033203125,1589.8779,1651.6228,1738.7053,1752.7582,1755.4397
1452.0963134765625,1421.4141,1425.4719,1450.0396,1489.2705,1489.7537
3480.19287109375,3592.1782,3848.2458,4137.218,4491.2734,4601.957
1773.18408203125,1831.6199,1900.7761,1995.5127,2015.5106,2017.5845
19419.267578125,20892.72,22767.291,24417.277,25693.613,26080.773
7318.9296875,7935.2754,8597.118,9366.205,10068.674,10277.682
1004.3662109375,1010.8746,1003.40485,1025.3207,1010.5903,1013.02655
1722.0115966796875,1740.8907,1782.1083,1792.3698,1746.8364,1807.2782
4890.12255859375,5029.191,5201.294,5435.045,5480.9785,5507.801
3569.65478515625,3618.62,3722.8398,3881.5024,3967.3765,3986.9277
976.6348876953125,986.30334,1002.1513,1006.79663,988.9439,1003.1902
1880.652099609375,1900.173,1942.3132,1947.3688,1909.3545,1972.8723
5500.05224609375,5515.962,5513.926,5560.3286,5598.02,5617.1
998.968017578125,1062.7891,1216.0503,1374.5691,1446.6107,1312.3445
3919.17724609375,4148.7725,4402.1265,4621.9473,4921.8154,5238.09
7936.984375,8100.368,8284.039,8424.133,8532.838,8684.533
4048.85009765625,4301.717,4570.601,4813.133,5132.682,5451.479
8450.4189453125,9028.656,9671.965,10262.904,11048.238,11844.299
4738.4921875,4962.3,5246.918,5455.292,5888.9214,6280.8955
13373.12890625,13769.148,14499.721,14787.879,15232.55,15996.101
6620.18896484375,6773.3457,6990.353,7146.364,7244.8784,7064.038
11283.431640625,11614.179,11683.786,12159.776,12352.59,11779.477
8079.48828125,8408.104,8421.369,8985.558,8672.369,8443.736
6687.3955078125,6527.106,6144.8457,6669.7744,7503.84,7550.8
2265.8544921875,2421.6729,2608.2766,2782.957,3016.2622,3100.8862
7789.9521484375,8276.19,8828.777,9393.051,10081.078,10367.475
6481.86083984375,6825.295,7197.0273,7546.378,8035.8057,8369.729
7622.0751953125,8030.9873,8461.245,8870.595,9429.371,9784.957
5661.158203125,5924.368,6243.338,6458.809,6741.9883,7084.3076
15851.5859375,16846.941,18240.5,19428.613,21112.29,21802.941
5529.451171875,5927.452,6323.577,6748.1113,7215.8364,7442.6104
12304.09765625,12834.645,13474.18,13957.181,14770.047,15624.609
6691.140625,7132.9604,7570.413,8000.948,8525.935,8896.126
15626.802734375,16839.562,18132.172,19380.412,21017.48,21999.041
8133.79638671875,8442.992,8777.949,9055.209,9423.572,9814.899
14045.619140625,14805.532,15601.102,16282.695,17319.668,18063.766
7909.8671875,8259.125,8628.604,8941.457,9395.171,9785.977
3128.411376953125,3277.1616,3443.4717,3594.5576,3794.4146,3961.876
3903.884521484375,4100.151,4296.639,4557.963,4613.256,4653.745
8056.46484375,8561.895,9108.538,9663.814,10333.314,10618.713
11425.4560546875,11961.258,12464.404,12883.652,13645.201,14107.914
4874.18359375,5066.337,5241.126,5337.6934,5627.2812,5893.177
2522.5908203125,2527.1194,2523.6577,2526.8735,2531.9873,2513.857
1625.51025390625,1660.1907,1700.2009,1737.2299,1781.415,1802.706
4334.5615234375,4587.609,4859.8696,5115.3086,5468.5947,5699.254
5392.3876953125,5653.759,5934.7886,6264.248,6467.879,6494.214
2245.786865234375,2297.5693,2370.1458,2402.7568,2459.7349,2519.2144
8393.7333984375,8972.445,9611.961,10279.431,11017.635,11290.9
7089.03271484375,7490.927,7923.4746,8397.308,8863.547,9000.975
1343.9259033203125,1395.0525,1451.7843,1498.4238,1564.844,1621.6951
1556.4207763671875,1595.793,1634.2195,1663.9948,1709.7725,1778.0505
1929.45166015625,2078.5596,2235.8972,2435.6064,2546.4038,2569.9426
15258.953125,15390.477,14990.997,16647.303,16743.205,15788.896
10244.833984375,11073.41,11928.605,12877.354,13848.643,14265.059
2718.4638671875,2938.9287,3165.286,3413.4055,3666.6377,3790.0405
6698.14208984375,6941.269,7223.3096,7358.044,7683.0,8001.2773
7743.1259765625,8273.112,8860.195,9397.675,10167.107,10620.655
11168.373046875,11732.933,12411.215,12902.389,13709.512,14443.492
9953.1103515625,10659.128,11480.67,12152.409,13345.568,14159.743
3359.794921875,3362.0364,3382.1619,3380.9785,3381.313,3393.0608
4132.748046875,4427.779,4724.2754,4993.5938,5380.5723,5582.505
3318.43408203125,3531.164,3769.2463,4031.5977,4264.9336,4327.97
6186.8173828125,6499.83,6814.9805,7128.1074,7491.4277,7629.3438
3483.525146484375,3567.4768,3651.1123,3741.0007,3817.3506,3832.454
18996.681640625,20173.455,21617.977,22714.637,24012.398,25775.586
16294.70703125,17610.479,19100.908,20514.11,22360.29,23334.516
2370.6279296875,2445.1147,2545.188,2618.7053,2756.2788,2912.6885
24827.658203125,25977.719,27338.312,28387.068,29947.932,31841.678
12603.798828125,13575.922,14439.654,15333.662,16037.167,16045.626
10361.634765625,10051.906,9639.729,10354.359,11402.732,11566.383
11930.5595703125,12836.025,13697.291,14819.229,15889.841,16561.578
1338.663818359375,1377.533,1416.5723,1444.8087,1493.6812,1563.3966
4302.51904296875,4560.98,4838.8066,5110.2344,5452.7246,5622.3086
13850.7265625,14860.237,15872.947,16937.613,18211.137,19325.17
8362.5166015625,8760.348,9185.307,9613.11,10140.272,10381.4375
9219.3662109375,9403.518,9592.412,9769.262,9974.889,10127.442
9128.646484375,9395.619,9681.17,9939.971,10351.57,10638.594
3938.841796875,4107.297,4269.387,4400.042,4589.8027,4777.0195
2208.922607421875,2213.7646,2301.7178,2283.0015,2232.0315,2295.1685
922.5728149414062,986.76654,1132.8297,1339.9304,1434.9478,1289.1625
13652.083984375,14482.66,15271.67,16086.76,16956.527,17878.758
14861.08984375,15913.616,17211.111,18360.154,20040.809,20680.486
7646.89990234375,8178.7344,8763.393,9367.858,9795.872,9842.586
16692.5,17753.955,18983.521,19823.027,21204.223,22888.002
14635.8544921875,15507.139,16425.453,17209.805,18382.086,19307.793
6564.20703125,6925.9688,7313.999,7740.036,8099.0854,8181.1577
3453.8486328125,3664.3594,3916.543,4103.514,4403.0117,4719.3965
8787.279296875,9414.031,10141.433,10807.177,11782.559,12456.158
4773.8876953125,5072.4355,5358.9697,5676.575,6026.7285,6406.6787
4713.6044921875,4982.943,5267.127,5557.907,5834.2607,5902.7773
5481.890625,5681.1772,5911.3906,6082.8677,6291.632,6535.1597
18753.38671875,19803.312,21053.012,22251.422,23857.48,25059.523
3351.60546875,3494.147,3649.4292,3811.0977,3961.627,3993.8662
7935.65234375,8259.72,8701.49,9268.203,9429.498,9443.104
16578.361328125,17079.938,17577.418,17987.242,18669.479,19209.021
33867.80078125,34872.32,36241.13,38885.176,39801.312,40156.188
1984.3734130859375,2048.513,2115.2693,2190.128,2240.9033,2246.1655
9114.193359375,9753.584,10433.662,11175.873,11702.633,11763.341
1967.3779296875,1991.2587,2011.9209,2031.1213,2054.4927,2063.7017
6242.12890625,6675.7686,7144.2275,7699.003,8070.2803,8120.9023
16584.634765625,17044.5,17519.871,17922.209,18548.883,19015.621
8796.560546875,9258.234,9786.027,10337.481,10940.364,11165.475
4587.359375,4755.531,4931.179,5106.2065,5320.9907,5412.169
6290.3955078125,6623.076,7006.7563,7332.5615,7798.45,8270.037
13041.24609375,13630.356,14292.306,14844.584,15724.445,16527.855
8444.498046875,8930.552,9498.342,10009.873,10713.406,11404.126
17495.8671875,18204.898,19051.535,19770.307,20825.256,21971.645
27058.4140625,28688.715,30502.941,32372.535,34599.766,35677.008
3168.277587890625,3352.292,3558.4902,3761.1538,4022.082,4157.2285
5454.2373046875,5714.8535,6009.615,6285.99,6683.627,6914.2715
2698.04833984375,2743.3853,2793.0525,2852.545,2873.8086,3024.6133
22733.23046875,24067.12,25653.676,27388.729,28695.846,28979.37
9126.45703125,9711.058,10375.922,11128.33,11695.444,11795.894
6655.4716796875,6940.4976,7251.1953,7508.3213,7882.0967,8230.625
11259.638671875,11822.703,12404.807,13009.44,13632.479,13814.428
2885.119140625,3061.4802,3228.8481,3372.9565,3593.816,3750.0454
12829.9482421875,13427.99,14112.227,14808.292,15672.488,16118.324
2310.189697265625,2378.7197,2437.839,2489.8833,2533.8455,2606.5444
2283.4287109375,2304.0698,2336.886,2366.4036,2374.733,2378.5977
3914.13720703125,4003.0718,4099.8604,4182.662,4289.097,4386.052
8715.01171875,8961.589,9274.26,9553.424,9973.557,10296.278
9676.197265625,9784.968,9923.464,10020.432,10169.398,10302.076
8443.162109375,8714.516,9009.083,9296.799,9666.347,9846.243
8999.251953125,9134.344,9309.883,9453.189,9709.117,9877.234
8846.9072265625,9083.942,9289.594,9516.219,9787.254,9959.398
3341.40234375,3507.2288,3671.7368,3842.7502,4047.4014,4167.9478
2675.742919921875,2657.181,2683.8303,2966.0537,2704.9934,2735.4805
4734.62109375,4976.7217,5232.1787,5428.833,5724.245,6029.5205
3033.5673828125,3181.393,3342.6147,3497.29,3697.7441,3798.0635
3613.86474609375,3598.9907,3630.2734,3711.1453,3706.2725,3744.524
5606.91064453125,5724.8003,5856.835,5951.292,6033.1953,6163.145
5190.10400390625,5373.3774,5594.2783,5790.7017,6073.745,6312.164
9767.82421875,9809.387,9773.389,9472.373,10823.632,10162.477
6179.4521484375,6525.747,6886.3633,7211.827,7679.1343,7941.4014
5359.26416015625,5553.9766,5796.7207,5939.01,6176.8584,6450.101
8848.2373046875,8977.787,9088.875,9241.2295,9267.002,9776.416
1498.836181640625,1568.0537,1643.519,1718.3568,1814.0913,1866.4729
4899.0458984375,5086.0,5279.1587,5472.6206,5711.165,5816.9355
5738.5390625,5864.325,6004.2666,6105.19,6192.3115,6329.123
4702.0771484375,4947.3857,5215.477,5469.1113,5822.0044,6080.6943
4009.6083984375,4266.2734,4534.299,4772.0957,5117.642,5362.6455
6223.927734375,6537.195,6869.5166,7125.911,7497.162,7893.6875
1574.43408203125,1646.6714,1724.8118,1799.7914,1905.6482,1982.2732
10667.64453125,11212.129,11818.005,12380.725,13153.524,13787.615
1550.1514892578125,1628.8115,1715.3384,1780.3156,1893.9109,1998.355
3268.2177734375,3472.054,3697.737,3894.0923,4192.9224,4406.9297
2621.41357421875,2680.9958,2745.8174,2800.559,2880.018,2943.8945
2013.38427734375,2113.648,2216.5735,2309.7798,2446.8774,2553.6187
4900.896484375,4950.0273,4836.757,5170.868,5561.478,5659.3906
1614.81005859375,1710.792,1812.6929,1914.4606,2032.6963,2080.3315
3626.48974609375,3829.4287,4041.1064,4273.3794,4472.9497,4516.501
1883.5758056640625,1888.0276,1891.0483,1892.2695,1895.704,1887.8644
3827.7666015625,4061.0176,4305.3174,4514.731,4826.5103,5063.118
4943.671875,4977.826,4798.112,5100.8384,5556.9253,5640.4707
3158.36376953125,3313.4277,3466.3477,3613.3794,3806.7012,3897.5327
